GEOID,NAME,label,top1,top2,top3,pop,pct_asn,pct_tot,metro
48039663500,"Census Tract 6635, Brazoria County, Texas",Filipino,32,57%,1%,32,0.57,0.01,8
48085031202,"Census Tract 312.02, Collin County, Texas",Vietnamese,32,51%,1%,32,0.51,0.01,4
48113001302,"Census Tract 13.02, Dallas County, Texas",Laotian,32,42%,1%,32,0.42,0.01,4
48113002000,"Census Tract 20, Dallas County, Texas",Japanese,32,36%,1%,32,0.36,0.01,4
48113007913,"Census Tract 79.13, Dallas County, Texas",Chinese,32,53%,1%,32,0.53,0.01,4
48113016607,"Census Tract 166.07, Dallas County, Texas",Filipino,32,46%,1%,32,0.46,0.01,4
48139060803,"Census Tract 608.03, Ellis County, Texas",Bangladeshi,32,100%,3%,32,1,0.03,4
48201311100,"Census Tract 3111, Harris County, Texas",Vietnamese,32,100%,1%,32,1,0.01,8
48201330303,"Census Tract 3303.03, Harris County, Texas",Filipino,32,100%,1%,32,1,0.01,8
48201450801,"Census Tract 4508.01, Harris County, Texas",Chinese,32,57%,2%,32,0.57,0.02,8
48201531800,"Census Tract 5318, Harris County, Texas",Sri Lankan,32,64%,1%,32,0.64,0.01,8
48201532800,"Census Tract 5328, Harris County, Texas",Pakistani,32,27%,2%,32,0.27,0.02,8
48231960500,"Census Tract 9605, Hunt County, Texas",Chinese,32,82%,1%,32,0.82,0.01,4
48231961300,"Census Tract 9613, Hunt County, Texas",Korean,32,52%,0%,32,0.52,0,4
48339690201,"Census Tract 6902.01, Montgomery County, Texas",Chinese,32,42%,0%,32,0.42,0,8
48339691700,"Census Tract 6917, Montgomery County, Texas",Asian Indian,32,35%,1%,32,0.35,0.01,8
48439110808,"Census Tract 1108.08, Tarrant County, Texas",Pakistani,32,56%,1%,32,0.56,0.01,4
48439113912,"Census Tract 1139.12, Tarrant County, Texas",Chinese,32,36%,1%,32,0.36,0.01,4
48439123400,"Census Tract 1234, Tarrant County, Texas",Filipino,32,52%,2%,32,0.52,0.02,4
04013092723,"Census Tract 927.23, Maricopa County, Arizona",Vietnamese,32,42%,1%,32,0.42,0.01,15
04013108601,"Census Tract 1086.01, Maricopa County, Arizona",Korean,32,59%,1%,32,0.59,0.01,15
04013111204,"Census Tract 1112.04, Maricopa County, Arizona",Chinese,32,62%,1%,32,0.62,0.01,15
04013216843,"Census Tract 2168.43, Maricopa County, Arizona",Chinese,32,30%,1%,32,0.3,0.01,15
04013217201,"Census Tract 2172.01, Maricopa County, Arizona",Chinese,32,51%,2%,32,0.51,0.02,15
04013422401,"Census Tract 4224.01, Maricopa County, Arizona",Vietnamese,32,30%,1%,32,0.3,0.01,15
04013523002,"Census Tract 5230.02, Maricopa County, Arizona",Cambodian,32,23%,1%,32,0.23,0.01,15
04013616800,"Census Tract 6168, Maricopa County, Arizona",Filipino,32,24%,1%,32,0.24,0.01,15
49035113310,"Census Tract 1133.10, Salt Lake County, Utah",Asian Indian,32,32%,1%,32,0.32,0.01,19
49049010218,"Census Tract 102.18, Utah County, Utah",Filipino,32,100%,1%,32,1,0.01,16
13057090905,"Census Tract 909.05, Cherokee County, Georgia",Chinese,32,70%,1%,32,0.7,0.01,1
13063040525,"Census Tract 405.25, Clayton County, Georgia",Vietnamese,32,48%,1%,32,0.48,0.01,1
13067031503,"Census Tract 315.03, Cobb County, Georgia",Korean,32,39%,0%,32,0.39,0,1
13089023107,"Census Tract 231.07, DeKalb County, Georgia",Hmong,32,100%,1%,32,1,0.01,1
13089023212,"Census Tract 232.12, DeKalb County, Georgia",Filipino,32,63%,1%,32,0.63,0.01,1
13121003200,"Census Tract 32, Fulton County, Georgia",Vietnamese,32,59%,1%,32,0.59,0.01,1
13135050317,"Census Tract 503.17, Gwinnett County, Georgia",Filipino,32,29%,1%,32,0.29,0.01,1
32003000108,"Census Tract 1.08, Clark County, Nevada",Filipino,32,100%,1%,32,1,0.01,10
32003005200,"Census Tract 52, Clark County, Nevada",Filipino,32,37%,1%,32,0.37,0.01,10
32003005433,"Census Tract 54.33, Clark County, Nevada",Chinese,32,62%,1%,32,0.62,0.01,10
06017030902,"Census Tract 309.02, El Dorado County, California",Chinese,31,46%,1%,31,0.46,0.01,18
06037113235,"Census Tract 1132.35, Los Angeles County, California",Asian Indian,31,44%,2%,31,0.44,0.02,11
06037123205,"Census Tract 1232.05, Los Angeles County, California",Filipino,31,79%,1%,31,0.79,0.01,11
06037209103,"Census Tract 2091.03, Los Angeles County, California",Vietnamese,31,50%,1%,31,0.5,0.01,11
06037216800,"Census Tract 2168, Los Angeles County, California",Filipino,31,29%,1%,31,0.29,0.01,11
06037294120,"Census Tract 2941.20, Los Angeles County, California",Filipino,31,84%,1%,31,0.84,0.01,11
06037460401,"Census Tract 4604.01, Los Angeles County, California",Japanese,31,61%,4%,31,0.61,0.04,11
06037462002,"Census Tract 4620.02, Los Angeles County, California",Filipino,31,28%,1%,31,0.28,0.01,11
06037531502,"Census Tract 5315.02, Los Angeles County, California",Vietnamese,31,50%,1%,31,0.5,0.01,11
06037540202,"Census Tract 5402.02, Los Angeles County, California",Korean,31,33%,0%,31,0.33,0,11
06037577604,"Census Tract 5776.04, Los Angeles County, California",Filipino,31,30%,2%,31,0.3,0.02,11
06037900602,"Census Tract 9006.02, Los Angeles County, California",Japanese,31,25%,1%,31,0.25,0.01,11
06037900605,"Census Tract 9006.05, Los Angeles County, California",Filipino,31,100%,0%,31,1,0,11
06065030101,"Census Tract 301.01, Riverside County, California",Filipino,31,44%,2%,31,0.44,0.02,17
06065030900,"Census Tract 309, Riverside County, California",Vietnamese,31,33%,1%,31,0.33,0.01,17
06065046602,"Census Tract 466.02, Riverside County, California",Asian Indian,31,63%,1%,31,0.63,0.01,17
06065047000,"Census Tract 470, Riverside County, California",Filipino,31,51%,2%,31,0.51,0.02,17
06067005202,"Census Tract 52.02, Sacramento County, California",Filipino,31,33%,1%,31,0.33,0.01,18
06067008404,"Census Tract 84.04, Sacramento County, California",Asian Indian,31,21%,1%,31,0.21,0.01,18
06071002016,"Census Tract 20.16, San Bernardino County, California",Korean,31,32%,1%,31,0.32,0.01,17
06071003403,"Census Tract 34.03, San Bernardino County, California",Chinese,31,91%,1%,31,0.91,0.01,17
06071012002,"Census Tract 120.02, San Bernardino County, California",Filipino,31,52%,1%,31,0.52,0.01,17
06073014902,"Census Tract 149.02, San Diego County, California",Japanese,31,40%,1%,31,0.4,0.01,20
06073015502,"Census Tract 155.02, San Diego County, California",Filipino,31,74%,1%,31,0.74,0.01,20
06085513500,"Census Tract 5135, Santa Clara County, California",Filipino,31,41%,3%,31,0.41,0.03,22
42029308102,"Census Tract 3081.02, Chester County, Pennsylvania",Chinese,31,79%,1%,31,0.79,0.01,14
42045407000,"Census Tract 4070, Delaware County, Pennsylvania",Chinese,31,53%,1%,31,0.53,0.01,14
42091204101,"Census Tract 2041.01, Montgomery County, Pennsylvania",Chinese,31,100%,1%,31,1,0.01,14
42101017602,"Census Tract 176.02, Philadelphia County, Pennsylvania",Vietnamese,31,74%,1%,31,0.74,0.01,14
42103950301,"Census Tract 9503.01, Pike County, Pennsylvania",Filipino,31,78%,1%,31,0.78,0.01,13
34007608503,"Census Tract 6085.03, Camden County, New Jersey",Bangladeshi,31,48%,1%,31,0.48,0.01,14
34013009500,"Census Tract 95, Essex County, New Jersey",Asian Indian,31,34%,1%,31,0.34,0.01,13
34013010100,"Census Tract 101, Essex County, New Jersey",Korean,31,51%,1%,31,0.51,0.01,13
34013010700,"Census Tract 107, Essex County, New Jersey",Asian Indian,31,100%,1%,31,1,0.01,13
34015500703,"Census Tract 5007.03, Gloucester County, New Jersey",Pakistani,31,69%,2%,31,0.69,0.02,14
34029711200,"Census Tract 7112, Ocean County, New Jersey",Taiwanese,31,100%,1%,31,1,0.01,13
34031183102,"Census Tract 1831.02, Passaic County, New Jersey",Asian Indian,31,76%,1%,31,0.76,0.01,13
34037372100,"Census Tract 3721, Sussex County, New Jersey",Asian Indian,31,57%,2%,31,0.57,0.02,13
34039039100,"Census Tract 391, Union County, New Jersey",Japanese,31,47%,1%,31,0.47,0.01,13
24021752602,"Census Tract 7526.02, Frederick County, Maryland",Chinese,31,72%,1%,31,0.72,0.01,26
24033803520,"Census Tract 8035.20, Prince George's County, Maryland",Asian Indian,31,78%,1%,31,0.78,0.01,26
51510200105,"Census Tract 2001.05, Alexandria city, Virginia",Asian Indian,31,42%,1%,31,0.42,0.01,26
51630000301,"Census Tract 3.01, Fredericksburg city, Virginia",Chinese,31,31%,1%,31,0.31,0.01,26
17031550200,"Census Tract 5502, Cook County, Illinois",Korean,31,100%,1%,31,1,0.01,6
17031612100,"Census Tract 6121, Cook County, Illinois",Chinese,31,100%,3%,31,1,0.03,6
17031812500,"Census Tract 8125, Cook County, Illinois",Filipino,31,53%,1%,31,0.53,0.01,6
17031823303,"Census Tract 8233.03, Cook County, Illinois",Filipino,31,100%,1%,31,1,0.01,6
17031832200,"Census Tract 8322, Cook County, Illinois",Chinese,31,27%,1%,31,0.27,0.01,6
17037000500,"Census Tract 5, DeKalb County, Illinois",Chinese,31,100%,1%,31,1,0.01,6
25009221100,"Census Tract 2211, Essex County, Massachusetts",Korean,31,51%,1%,31,0.51,0.01,2
25017339200,"Census Tract 3392, Middlesex County, Massachusetts",Korean,31,50%,1%,31,0.5,0.01,2
25025100100,"Census Tract 1001, Suffolk County, Massachusetts",Asian Indian,31,62%,0%,31,0.62,0,2
25025120104,"Census Tract 1201.04, Suffolk County, Massachusetts",Chinese,31,57%,1%,31,0.57,0.01,2
33015069200,"Census Tract 692, Rockingham County, New Hampshire",Korean,31,65%,1%,31,0.65,0.01,2
26093712602,"Census Tract 7126.02, Livingston County, Michigan",Chinese,31,57%,1%,31,0.57,0.01,5
26099260400,"Census Tract 2604, Macomb County, Michigan",Vietnamese,31,52%,1%,31,0.52,0.01,5
26125130400,"Census Tract 1304, Oakland County, Michigan",Chinese,31,46%,1%,31,0.46,0.01,5
26163517300,"Census Tract 5173, Wayne County, Michigan",Asian Indian,31,89%,1%,31,0.89,0.01,5
26163557200,"Census Tract 5572, Wayne County, Michigan",Asian Indian,31,74%,2%,31,0.74,0.02,5
26163558200,"Census Tract 5582, Wayne County, Michigan",Asian Indian,31,57%,1%,31,0.57,0.01,5
26163571600,"Census Tract 5716, Wayne County, Michigan",Pakistani,31,63%,2%,31,0.63,0.02,5
26163576400,"Census Tract 5764, Wayne County, Michigan",Korean,31,55%,1%,31,0.55,0.01,5
26163584400,"Census Tract 5844, Wayne County, Michigan",Filipino,31,72%,1%,31,0.72,0.01,5
27003050607,"Census Tract 506.07, Anoka County, Minnesota",Filipino,31,55%,1%,31,0.55,0.01,12
27037060744,"Census Tract 607.44, Dakota County, Minnesota",Vietnamese,31,36%,2%,31,0.36,0.02,12
27053022700,"Census Tract 227, Hennepin County, Minnesota",Chinese,31,27%,1%,31,0.27,0.01,12
27123042900,"Census Tract 429, Ramsey County, Minnesota",Chinese,31,43%,1%,31,0.43,0.01,12
27163070404,"Census Tract 704.04, Washington County, Minnesota",Korean,31,47%,1%,31,0.47,0.01,12
36005034000,"Census Tract 340, Bronx County, New York",Asian Indian,31,34%,1%,31,0.34,0.01,13
36061029300,"Census Tract 293, New York County, New York",Filipino,31,25%,0%,31,0.25,0,13
36087011800,"Census Tract 118, Rockland County, New York",Asian Indian,31,94%,3%,31,0.94,0.03,13
36103122902,"Census Tract 1229.02, Suffolk County, New York",Asian Indian,31,100%,1%,31,1,0.01,13
36103123600,"Census Tract 1236, Suffolk County, New York",Korean,31,48%,1%,31,0.48,0.01,13
36103146001,"Census Tract 1460.01, Suffolk County, New York",Pakistani,31,60%,1%,31,0.6,0.01,13
36103158407,"Census Tract 1584.07, Suffolk County, New York",Japanese,31,100%,1%,31,1,0.01,13
36119014200,"Census Tract 142, Westchester County, New York",Asian Indian,31,82%,1%,31,0.82,0.01,13
36119014805,"Census Tract 148.05, Westchester County, New York",Chinese,31,33%,1%,31,0.33,0.01,13
48113006200,"Census Tract 62, Dallas County, Texas",Cambodian,31,53%,0%,31,0.53,0,4
48113009608,"Census Tract 96.08, Dallas County, Texas",Chinese,31,37%,1%,31,0.37,0.01,4
48113014702,"Census Tract 147.02, Dallas County, Texas",Asian Indian,31,78%,1%,31,0.78,0.01,4
48113016002,"Census Tract 160.02, Dallas County, Texas",Chinese,31,100%,1%,31,1,0.01,4
48201310600,"Census Tract 3106, Harris County, Texas",Sri Lankan,31,35%,1%,31,0.35,0.01,8
48201322700,"Census Tract 3227, Harris County, Texas",Thai,31,100%,0%,31,1,0,8
48201341800,"Census Tract 3418, Harris County, Texas",Filipino,31,51%,2%,31,0.51,0.02,8
48201431600,"Census Tract 4316, Harris County, Texas",Asian Indian,31,76%,1%,31,0.76,0.01,8
48201432600,"Census Tract 4326, Harris County, Texas",Vietnamese,31,63%,1%,31,0.63,0.01,8
48439113110,"Census Tract 1131.10, Tarrant County, Texas",Filipino,31,42%,1%,31,0.42,0.01,4
48497150603,"Census Tract 1506.03, Wise County, Texas",Filipino,31,63%,1%,31,0.63,0.01,4
04013040514,"Census Tract 405.14, Maricopa County, Arizona",Japanese,31,45%,1%,31,0.45,0.01,15
04013061028,"Census Tract 610.28, Maricopa County, Arizona",Vietnamese,31,82%,1%,31,0.82,0.01,15
04013082002,"Census Tract 820.02, Maricopa County, Arizona",Vietnamese,31,67%,0%,31,0.67,0,15
04013104401,"Census Tract 1044.01, Maricopa County, Arizona",Filipino,31,100%,1%,31,1,0.01,15
04013106502,"Census Tract 1065.02, Maricopa County, Arizona",Chinese,31,78%,1%,31,0.78,0.01,15
04013107601,"Census Tract 1076.01, Maricopa County, Arizona",Vietnamese,31,44%,1%,31,0.44,0.01,15
04013110902,"Census Tract 1109.02, Maricopa County, Arizona",Chinese,31,62%,1%,31,0.62,0.01,15
04013111203,"Census Tract 1112.03, Maricopa County, Arizona",Filipino,31,36%,2%,31,0.36,0.02,15
04013112402,"Census Tract 1124.02, Maricopa County, Arizona",Filipino,31,79%,1%,31,0.79,0.01,15
04013420303,"Census Tract 4203.03, Maricopa County, Arizona",Asian Indian,31,78%,1%,31,0.78,0.01,15
04013422636,"Census Tract 4226.36, Maricopa County, Arizona",Chinese,31,46%,1%,31,0.46,0.01,15
04013612500,"Census Tract 6125, Maricopa County, Arizona",Vietnamese,31,48%,1%,31,0.48,0.01,15
04013816300,"Census Tract 8163, Maricopa County, Arizona",Chinese,31,22%,1%,31,0.22,0.01,15
04021000211,"Census Tract 2.11, Pinal County, Arizona",Thai,31,22%,1%,31,0.22,0.01,15
15003008610,"Census Tract 86.10, Honolulu County, Hawaii",Japanese,31,34%,3%,31,0.34,0.03,25
15003009504,"Census Tract 95.04, Honolulu County, Hawaii",Filipino,31,39%,2%,31,0.39,0.02,25
02020002821,"Census Tract 28.21, Anchorage Municipality, Alaska",Korean,31,39%,1%,31,0.39,0.01,7
49035101000,"Census Tract 1010, Salt Lake County, Utah",Japanese,31,79%,1%,31,0.79,0.01,19
49035112916,"Census Tract 1129.16, Salt Lake County, Utah",Vietnamese,31,34%,1%,31,0.34,0.01,19
49049003104,"Census Tract 31.04, Utah County, Utah",Chinese,31,63%,1%,31,0.63,0.01,16
13077170303,"Census Tract 1703.03, Coweta County, Georgia",Asian Indian,31,41%,1%,31,0.41,0.01,1
13121005501,"Census Tract 55.01, Fulton County, Georgia",Korean,31,42%,1%,31,0.42,0.01,1
13151070402,"Census Tract 704.02, Henry County, Georgia",Korean,31,62%,0%,31,0.62,0,1
32003000402,"Census Tract 4.02, Clark County, Nevada",Filipino,31,76%,1%,31,0.76,0.01,10
32003000510,"Census Tract 5.10, Clark County, Nevada",Filipino,31,72%,1%,31,0.72,0.01,10
06017030301,"Census Tract 303.01, El Dorado County, California",Chinese,30,77%,1%,30,0.77,0.01,18
06037231210,"Census Tract 2312.10, Los Angeles County, California",Vietnamese,30,100%,1%,30,1,0.01,11
06037269601,"Census Tract 2696.01, Los Angeles County, California",Japanese,30,26%,1%,30,0.26,0.01,11
06037273402,"Census Tract 2734.02, Los Angeles County, California",Asian Indian,30,38%,1%,30,0.38,0.01,11
06037297120,"Census Tract 2971.20, Los Angeles County, California",Filipino,30,42%,1%,30,0.42,0.01,11
06037320100,"Census Tract 3201, Los Angeles County, California",Filipino,30,100%,0%,30,1,0,11
06037502801,"Census Tract 5028.01, Los Angeles County, California",Filipino,30,54%,0%,30,0.54,0,11
06037530700,"Census Tract 5307, Los Angeles County, California",Chinese,30,88%,1%,30,0.88,0.01,11
06037572800,"Census Tract 5728, Los Angeles County, California",Cambodian,30,53%,3%,30,0.53,0.03,11
06037900900,"Census Tract 9009, Los Angeles County, California",Filipino,30,39%,1%,30,0.39,0.01,11
06037910603,"Census Tract 9106.03, Los Angeles County, California",Filipino,30,30%,0%,30,0.3,0,11
06041130201,"Census Tract 1302.01, Marin County, California",Japanese,30,38%,1%,30,0.38,0.01,21
06059062632,"Census Tract 626.32, Orange County, California",Korean,30,20%,1%,30,0.2,0.01,11
06065043813,"Census Tract 438.13, Riverside County, California",Chinese,30,45%,1%,30,0.45,0.01,17
06065044907,"Census Tract 449.07, Riverside County, California",Filipino,30,100%,1%,30,1,0.01,17
06065046700,"Census Tract 467, Riverside County, California",Chinese,30,34%,1%,30,0.34,0.01,17
06071006301,"Census Tract 63.01, San Bernardino County, California",Filipino,30,52%,1%,30,0.52,0.01,17
06073008102,"Census Tract 81.02, San Diego County, California",Chinese,30,30%,1%,30,0.3,0.01,20
06073010111,"Census Tract 101.11, San Diego County, California",Filipino,30,100%,1%,30,1,0.01,20
42017105009,"Census Tract 1050.09, Bucks County, Pennsylvania",Korean,30,22%,1%,30,0.22,0.01,14
42091200305,"Census Tract 2003.05, Montgomery County, Pennsylvania",Asian Indian,30,100%,1%,30,1,0.01,14
42091204009,"Census Tract 2040.09, Montgomery County, Pennsylvania",Japanese,30,21%,2%,30,0.21,0.02,14
42101013401,"Census Tract 134.01, Philadelphia County, Pennsylvania",Chinese,30,42%,1%,30,0.42,0.01,14
42103950501,"Census Tract 9505.01, Pike County, Pennsylvania",Asian Indian,30,83%,2%,30,0.83,0.02,13
34007605800,"Census Tract 6058, Camden County, New Jersey",Thai,30,57%,1%,30,0.57,0.01,14
34029732001,"Census Tract 7320.01, Ocean County, New Jersey",Taiwanese,30,60%,0%,30,0.6,0,13
34029732101,"Census Tract 7321.01, Ocean County, New Jersey",Asian Indian,30,100%,0%,30,1,0,13
34031124700,"Census Tract 1247, Passaic County, New Jersey",Japanese,30,53%,0%,30,0.53,0,13
34035051600,"Census Tract 516, Somerset County, New Jersey",Chinese,30,53%,1%,30,0.53,0.01,13
34035052904,"Census Tract 529.04, Somerset County, New Jersey",Asian Indian,30,62%,1%,30,0.62,0.01,13
34039032300,"Census Tract 323, Union County, New Jersey",Filipino,30,60%,1%,30,0.6,0.01,13
24021752501,"Census Tract 7525.01, Frederick County, Maryland",Chinese,30,73%,1%,30,0.73,0.01,26
24033803612,"Census Tract 8036.12, Prince George's County, Maryland",Filipino,30,79%,1%,30,0.79,0.01,26
11001002201,"Census Tract 22.01, District of Columbia, District of Columbia",Asian Indian,30,45%,1%,30,0.45,0.01,26
11001008410,"Census Tract 84.10, District of Columbia, District of Columbia",Asian Indian,30,64%,2%,30,0.64,0.02,26
11001010300,"Census Tract 103, District of Columbia, District of Columbia",Filipino,30,44%,1%,30,0.44,0.01,26
51153901511,"Census Tract 9015.11, Prince William County, Virginia",Chinese,30,27%,1%,30,0.27,0.01,26
51177020308,"Census Tract 203.08, Spotsylvania County, Virginia",Chinese,30,79%,1%,30,0.79,0.01,26
51179010108,"Census Tract 101.08, Stafford County, Virginia",Korean,30,22%,1%,30,0.22,0.01,26
54037972505,"Census Tract 9725.05, Jefferson County, West Virginia",Chinese,30,100%,1%,30,1,0.01,26
17031080400,"Census Tract 804, Cook County, Illinois",Asian Indian,30,73%,1%,30,0.73,0.01,6
17031242600,"Census Tract 2426, Cook County, Illinois",Korean,30,43%,1%,30,0.43,0.01,6
17031242900,"Census Tract 2429, Cook County, Illinois",Chinese,30,44%,2%,30,0.44,0.02,6
17031250300,"Census Tract 2503, Cook County, Illinois",Filipino,30,71%,1%,30,0.71,0.01,6
17031819300,"Census Tract 8193, Cook County, Illinois",Vietnamese,30,83%,1%,30,0.83,0.01,6
17031828602,"Census Tract 8286.02, Cook County, Illinois",Filipino,30,42%,1%,30,0.42,0.01,6
17031842100,"Census Tract 8421, Cook County, Illinois",Nepalese,30,100%,0%,30,1,0,6
17063000500,"Census Tract 5, Grundy County, Illinois",Korean,30,58%,1%,30,0.58,0.01,6
17089854700,"Census Tract 8547, Kane County, Illinois",Filipino,30,68%,1%,30,0.68,0.01,6
17097862700,"Census Tract 8627, Lake County, Illinois",Filipino,30,100%,1%,30,1,0.01,6
17097864306,"Census Tract 8643.06, Lake County, Illinois",Korean,30,48%,1%,30,0.48,0.01,6
17097865600,"Census Tract 8656, Lake County, Illinois",Korean,30,58%,1%,30,0.58,0.01,6
